128,frame_recieved,1700822267.5090032
128,frame_displayed,1700822267.511412
129,frame_recieved,1700822267.511886
129,frame_displayed,1700822267.515149
130,frame_recieved,1700822267.5259268
130,frame_displayed,1700822267.5522895
131,frame_recieved,1700822267.553549
131,frame_displayed,1700822267.5559893
132,frame_recieved,1700822267.5560138
133,frame_recieved,1700822267.5580454
132,frame_displayed,1700822267.5607247
134,frame_recieved,1700822267.5615926
133,frame_displayed,1700822267.5647476
134,frame_displayed,1700822267.5678833
135,frame_recieved,1700822267.5712128
135,frame_displayed,1700822267.617802
136,frame_recieved,1700822267.6192234
136,frame_displayed,1700822267.621713
137,frame_recieved,1700822267.6219213
138,frame_recieved,1700822267.623978
137,frame_displayed,1700822267.625349
139,frame_recieved,1700822267.6267607
140,frame_recieved,1700822267.6291509
138,frame_displayed,1700822267.6302004
141,frame_recieved,1700822267.6312835
139,frame_displayed,1700822267.634059
140,frame_displayed,1700822267.6375816
141,frame_displayed,1700822267.6409833
142,frame_recieved,1700822267.6414173
142,frame_displayed,1700822267.6459725
143,frame_recieved,1700822267.6569967
143,frame_displayed,1700822267.6781986
144,frame_recieved,1700822267.6795156
145,frame_recieved,1700822267.681255
144,frame_displayed,1700822267.682447
146,frame_recieved,1700822267.684094
145,frame_displayed,1700822267.6863852
146,frame_displayed,1700822267.68977
147,frame_recieved,1700822267.6916728
147,frame_displayed,1700822267.6926978
148,frame_recieved,1700822267.7121105
148,frame_displayed,1700822267.7637312
149,frame_recieved,1700822267.765374
149,frame_displayed,1700822267.7673068
150,frame_recieved,1700822267.7701633
150,frame_displayed,1700822267.7812493
151,frame_recieved,1700822267.7824597
152,frame_recieved,1700822267.784395
151,frame_displayed,1700822267.785147
153,frame_recieved,1700822267.7865126
154,frame_recieved,1700822267.788079
152,frame_displayed,1700822267.7895277
155,frame_recieved,1700822267.7896147
156,frame_recieved,1700822267.7912998
157,frame_recieved,1700822267.7933948
153,frame_displayed,1700822267.7944672
154,frame_displayed,1700822267.7989333
158,frame_recieved,1700822267.8008845
155,frame_displayed,1700822267.802108
156,frame_displayed,1700822267.8053143
157,frame_displayed,1700822267.8083413
159,frame_recieved,1700822267.8114736
158,frame_displayed,1700822267.8119698
159,frame_displayed,1700822267.8162317
160,frame_recieved,1700822267.8316267
160,frame_displayed,1700822267.8688102
161,frame_recieved,1700822267.870155
162,frame_recieved,1700822267.8722177
161,frame_displayed,1700822267.8726134
163,frame_recieved,1700822267.8745003
162,frame_displayed,1700822267.8765633
164,frame_recieved,1700822267.8772664
165,frame_recieved,1700822267.8794754
163,frame_displayed,1700822267.880998
166,frame_recieved,1700822267.881828
164,frame_displayed,1700822267.8850982
165,frame_displayed,1700822267.8892229
167,frame_recieved,1700822267.8918085
166,frame_displayed,1700822267.8928688
167,frame_displayed,1700822267.8973587
168,frame_recieved,1700822267.9067583
168,frame_displayed,1700822267.9383798
169,frame_recieved,1700822267.9397397
170,frame_recieved,1700822267.9416902
169,frame_displayed,1700822267.9425323
171,frame_recieved,1700822267.9440134
172,frame_recieved,1700822267.9458072
170,frame_displayed,1700822267.946388
171,frame_displayed,1700822267.9499876
173,frame_recieved,1700822267.9515452
172,frame_displayed,1700822267.953082
173,frame_displayed,1700822267.956211
174,frame_recieved,1700822267.9717386
174,frame_displayed,1700822268.003443
175,frame_recieved,1700822268.0048556
175,frame_displayed,1700822268.0071871
176,frame_recieved,1700822268.0073469
177,frame_recieved,1700822268.0096185
178,frame_recieved,1700822268.0116553
176,frame_displayed,1700822268.013271
179,frame_recieved,1700822268.0142598
177,frame_displayed,1700822268.0184555
178,frame_displayed,1700822268.0226243
180,frame_recieved,1700822268.0244563
179,frame_displayed,1700822268.025957
180,frame_displayed,1700822268.0299797
181,frame_recieved,1700822268.0315266
181,frame_displayed,1700822268.0346744
182,frame_recieved,1700822268.0510771
182,frame_displayed,1700822268.0977197
183,frame_recieved,1700822268.0989826
184,frame_recieved,1700822268.1010153
183,frame_displayed,1700822268.1019351
185,frame_recieved,1700822268.103235
186,frame_recieved,1700822268.1048465
184,frame_displayed,1700822268.106012
187,frame_recieved,1700822268.106753
188,frame_recieved,1700822268.108427
185,frame_displayed,1700822268.1099806
189,frame_recieved,1700822268.1114514
186,frame_displayed,1700822268.1141498
187,frame_displayed,1700822268.117249
188,frame_displayed,1700822268.1202846
190,frame_recieved,1700822268.1213002
189,frame_displayed,1700822268.1240666
190,frame_displayed,1700822268.1274557
191,frame_recieved,1700822268.1412015
191,frame_displayed,1700822268.188472
192,frame_recieved,1700822268.1896875
193,frame_recieved,1700822268.1916819
192,frame_displayed,1700822268.192543
194,frame_recieved,1700822268.1939583
193,frame_displayed,1700822268.1960096
195,frame_recieved,1700822268.1965559
196,frame_recieved,1700822268.1984336
194,frame_displayed,1700822268.2001972
197,frame_recieved,1700822268.2014332
198,frame_recieved,1700822268.2033205
195,frame_displayed,1700822268.2037168
196,frame_displayed,1700822268.2072954
197,frame_displayed,1700822268.2108653
199,frame_recieved,1700822268.2120285
198,frame_displayed,1700822268.2140644
199,frame_displayed,1700822268.217581
200,frame_recieved,1700822268.2318501
200,frame_displayed,1700822268.2788682
201,frame_recieved,1700822268.280301
201,frame_displayed,1700822268.2825718
202,frame_recieved,1700822268.2828834
203,frame_recieved,1700822268.2848027
202,frame_displayed,1700822268.2862916
204,frame_recieved,1700822268.2868826
205,frame_recieved,1700822268.2886372
203,frame_displayed,1700822268.289938
206,frame_recieved,1700822268.2907238
207,frame_recieved,1700822268.2930055
204,frame_displayed,1700822268.2943587
205,frame_displayed,1700822268.2978315
206,frame_displayed,1700822268.3007534
208,frame_recieved,1700822268.3016613
207,frame_displayed,1700822268.3050964
208,frame_displayed,1700822268.3096516
209,frame_recieved,1700822268.311423
209,frame_displayed,1700822268.312992
210,frame_recieved,1700822268.3359878
210,frame_displayed,1700822268.377503
211,frame_recieved,1700822268.3789637
212,frame_recieved,1700822268.380596
211,frame_displayed,1700822268.3816867
213,frame_recieved,1700822268.3829722
214,frame_recieved,1700822268.3844607
212,frame_displayed,1700822268.3860185
215,frame_recieved,1700822268.3864262
216,frame_recieved,1700822268.3881052
213,frame_displayed,1700822268.389918
217,frame_recieved,1700822268.3911526
214,frame_displayed,1700822268.393349
215,frame_displayed,1700822268.3974123
216,frame_displayed,1700822268.4005406
218,frame_recieved,1700822268.4010718
217,frame_displayed,1700822268.4044983
218,frame_displayed,1700822268.408131
219,frame_recieved,1700822268.4109101
219,frame_displayed,1700822268.4123259
220,frame_recieved,1700822268.4261193
220,frame_displayed,1700822268.4524453
221,frame_recieved,1700822268.4536798
222,frame_recieved,1700822268.4554384
221,frame_displayed,1700822268.4565494
223,frame_recieved,1700822268.457914
222,frame_displayed,1700822268.460013
224,frame_recieved,1700822268.4618416
223,frame_displayed,1700822268.4637475
224,frame_displayed,1700822268.4669323
225,frame_recieved,1700822268.4812584
225,frame_displayed,1700822268.497324
226,frame_recieved,1700822268.4988658
227,frame_recieved,1700822268.5009022
226,frame_displayed,1700822268.5012474
228,frame_recieved,1700822268.5032766
227,frame_displayed,1700822268.5052485
228,frame_displayed,1700822268.5084507
229,frame_recieved,1700822268.5219612
229,frame_displayed,1700822268.5736642
230,frame_recieved,1700822268.5751338
231,frame_recieved,1700822268.576959
230,frame_displayed,1700822268.578311
232,frame_recieved,1700822268.5794852
233,frame_recieved,1700822268.5811834
234,frame_recieved,1700822268.5830762
231,frame_displayed,1700822268.5837939
235,frame_recieved,1700822268.585018
236,frame_recieved,1700822268.5868669
232,frame_displayed,1700822268.58805
237,frame_recieved,1700822268.5911708
233,frame_displayed,1700822268.5920558
234,frame_displayed,1700822268.5963466
235,frame_displayed,1700822268.6001973
238,frame_recieved,1700822268.6019394
236,frame_displayed,1700822268.6034908
237,frame_displayed,1700822268.6092415
239,frame_recieved,1700822268.6124024
238,frame_displayed,1700822268.6141071
239,frame_displayed,1700822268.6191344
240,frame_recieved,1700822268.6342516
240,frame_displayed,1700822268.6759884
241,frame_recieved,1700822268.6774096
242,frame_recieved,1700822268.6790104
243,frame_recieved,1700822268.6807628
241,frame_displayed,1700822268.6821856
244,frame_recieved,1700822268.6836176
242,frame_displayed,1700822268.6859992
245,frame_recieved,1700822268.6861217
246,frame_recieved,1700822268.688217
243,frame_displayed,1700822268.6901727
247,frame_recieved,1700822268.6912417
244,frame_displayed,1700822268.6936069
245,frame_displayed,1700822268.697349
246,frame_displayed,1700822268.700584
248,frame_recieved,1700822268.7010777
247,frame_displayed,1700822268.7045507
248,frame_displayed,1700822268.708585
249,frame_recieved,1700822268.7114112
249,frame_displayed,1700822268.7135274
250,frame_recieved,1700822268.7316916
250,frame_displayed,1700822268.7833865
251,frame_recieved,1700822268.7847083
251,frame_displayed,1700822268.7871132
252,frame_recieved,1700822268.787245
253,frame_recieved,1700822268.7892807
254,frame_recieved,1700822268.79121
252,frame_displayed,1700822268.7916443
255,frame_recieved,1700822268.7936113
253,frame_displayed,1700822268.7962747
256,frame_recieved,1700822268.7971375
257,frame_recieved,1700822268.7991116
254,frame_displayed,1700822268.8001323
258,frame_recieved,1700822268.8012714
255,frame_displayed,1700822268.8044186
256,frame_displayed,1700822268.8080058
259,frame_recieved,1700822268.8113017
257,frame_displayed,1700822268.8116057
258,frame_displayed,1700822268.815919
259,frame_displayed,1700822268.8192394
260,frame_recieved,1700822268.8211617
260,frame_displayed,1700822268.8230782
261,frame_recieved,1700822268.8413887
261,frame_displayed,1700822268.873065
262,frame_recieved,1700822268.8746183
262,frame_displayed,1700822268.8771527
263,frame_recieved,1700822268.8772664
264,frame_recieved,1700822268.879813
263,frame_displayed,1700822268.8807948
265,frame_recieved,1700822268.882072
264,frame_displayed,1700822268.8841856
266,frame_recieved,1700822268.8848083
265,frame_displayed,1700822268.8891168
267,frame_recieved,1700822268.891879
266,frame_displayed,1700822268.89274
267,frame_displayed,1700822268.8969393
268,frame_recieved,1700822268.9117942
268,frame_displayed,1700822268.9541724
269,frame_recieved,1700822268.9560695
270,frame_recieved,1700822268.9581783
269,frame_displayed,1700822268.9586232
271,frame_recieved,1700822268.9605892
272,frame_recieved,1700822268.962315
273,frame_recieved,1700822268.9641628
270,frame_displayed,1700822268.964341
274,frame_recieved,1700822268.9667222
271,frame_displayed,1700822268.9688642
275,frame_recieved,1700822268.9715617
272,frame_displayed,1700822268.972277
273,frame_displayed,1700822268.9753141
274,frame_displayed,1700822268.979026
276,frame_recieved,1700822268.9816833
275,frame_displayed,1700822268.9828436
276,frame_displayed,1700822268.9868941
277,frame_recieved,1700822268.9975293
277,frame_displayed,1700822269.0139697
278,frame_recieved,1700822269.0157194
278,frame_displayed,1700822269.0177505
279,frame_recieved,1700822269.018545
279,frame_displayed,1700822269.0215068
280,frame_recieved,1700822269.021822
280,frame_displayed,1700822269.0255647
281,frame_recieved,1700822269.0374813
281,frame_displayed,1700822269.0904806
282,frame_recieved,1700822269.0919404
283,frame_recieved,1700822269.0937426
282,frame_displayed,1700822269.0942585
284,frame_recieved,1700822269.0959895
285,frame_recieved,1700822269.0977826
283,frame_displayed,1700822269.0989108
284,frame_displayed,1700822269.1020815
286,frame_recieved,1700822269.1026323
287,frame_recieved,1700822269.1046135
285,frame_displayed,1700822269.1054237
288,frame_recieved,1700822269.1065354
286,frame_displayed,1700822269.108599
289,frame_recieved,1700822269.1114297
287,frame_displayed,1700822269.1126258
288,frame_displayed,1700822269.1158903
289,frame_displayed,1700822269.118944
290,frame_recieved,1700822269.1212218
290,frame_displayed,1700822269.1274264
291,frame_recieved,1700822269.141196
291,frame_displayed,1700822269.1931233
292,frame_recieved,1700822269.1943653
293,frame_recieved,1700822269.1959727
292,frame_displayed,1700822269.1968791
294,frame_recieved,1700822269.1980698
295,frame_recieved,1700822269.1997154
296,frame_recieved,1700822269.2014647
293,frame_displayed,1700822269.2017715
297,frame_recieved,1700822269.2030318
298,frame_recieved,1700822269.204483
294,frame_displayed,1700822269.2068238
295,frame_displayed,1700822269.2109282
299,frame_recieved,1700822269.2112925
296,frame_displayed,1700822269.2156978
297,frame_displayed,1700822269.2190084
300,frame_recieved,1700822269.221295
298,frame_displayed,1700822269.2221894
299,frame_displayed,1700822269.2262323
300,frame_displayed,1700822269.2314198
301,frame_recieved,1700822269.2318492
301,frame_displayed,1700822269.23566
302,frame_recieved,1700822269.2520268
302,frame_displayed,1700822269.2985399
303,frame_recieved,1700822269.3000464
303,frame_displayed,1700822269.3022249
304,frame_recieved,1700822269.30263
305,frame_recieved,1700822269.304912
304,frame_displayed,1700822269.3057473
306,frame_recieved,1700822269.3069649
307,frame_recieved,1700822269.308734
305,frame_displayed,1700822269.308757
308,frame_recieved,1700822269.3118498
306,frame_displayed,1700822269.3130488
309,frame_recieved,1700822269.3144977
307,frame_displayed,1700822269.316449
308,frame_displayed,1700822269.3196623
310,frame_recieved,1700822269.3222022
309,frame_displayed,1700822269.3226032
310,frame_displayed,1700822269.3265173
311,frame_recieved,1700822269.3414311
311,frame_displayed,1700822269.3931901
312,frame_recieved,1700822269.3945901
313,frame_recieved,1700822269.396488
312,frame_displayed,1700822269.3975093
314,frame_recieved,1700822269.3990097
315,frame_recieved,1700822269.4008708
313,frame_displayed,1700822269.4015431
316,frame_recieved,1700822269.405307
314,frame_displayed,1700822269.4055462
317,frame_recieved,1700822269.4073472
318,frame_recieved,1700822269.4090226
315,frame_displayed,1700822269.4092875
319,frame_recieved,1700822269.411485
316,frame_displayed,1700822269.4149683
317,frame_displayed,1700822269.4185176
320,frame_recieved,1700822269.420922
318,frame_displayed,1700822269.4215481
319,frame_displayed,1700822269.4247584
320,frame_displayed,1700822269.4295788
321,frame_recieved,1700822269.4314842
321,frame_displayed,1700822269.4339979
322,frame_recieved,1700822269.4513245
322,frame_displayed,1700822269.4831252
323,frame_recieved,1700822269.4843812
324,frame_recieved,1700822269.4863224
323,frame_displayed,1700822269.487456
325,frame_recieved,1700822269.4886065
326,frame_recieved,1700822269.4902878
324,frame_displayed,1700822269.4908104
327,frame_recieved,1700822269.4920645
325,frame_displayed,1700822269.4945917
326,frame_displayed,1700822269.498212
328,frame_recieved,1700822269.5012116
327,frame_displayed,1700822269.5019846
328,frame_displayed,1700822269.5054896
329,frame_recieved,1700822269.516476
329,frame_displayed,1700822269.532649
330,frame_recieved,1700822269.5341833
330,frame_displayed,1700822269.5365942
331,frame_recieved,1700822269.5368671
331,frame_displayed,1700822269.5409431
332,frame_recieved,1700822269.5417993
332,frame_displayed,1700822269.545727
333,frame_recieved,1700822269.5627103
333,frame_displayed,1700822269.6093397
334,frame_recieved,1700822269.6108546
334,frame_displayed,1700822269.6131535
335,frame_recieved,1700822269.6132383
336,frame_recieved,1700822269.6152754
335,frame_displayed,1700822269.6172895
337,frame_recieved,1700822269.6173773
338,frame_recieved,1700822269.6192446
339,frame_recieved,1700822269.6212835
336,frame_displayed,1700822269.621646
340,frame_recieved,1700822269.6229308
337,frame_displayed,1700822269.6258295
338,frame_displayed,1700822269.6298742
341,frame_recieved,1700822269.6316478
339,frame_displayed,1700822269.6331456
340,frame_displayed,1700822269.6368775
341,frame_displayed,1700822269.6403856
342,frame_recieved,1700822269.6429508
342,frame_displayed,1700822269.6490593
343,frame_recieved,1700822269.6638534
343,frame_displayed,1700822269.7002392
344,frame_recieved,1700822269.7015336
345,frame_recieved,1700822269.703412
344,frame_displayed,1700822269.704327
345,frame_displayed,1700822269.7077837
346,frame_recieved,1700822269.7082782
347,frame_recieved,1700822269.7104352
346,frame_displayed,1700822269.7117138
348,frame_recieved,1700822269.7127285
349,frame_recieved,1700822269.714299
347,frame_displayed,1700822269.7169802
350,frame_recieved,1700822269.7210705
348,frame_displayed,1700822269.7212577
349,frame_displayed,1700822269.7260957
350,frame_displayed,1700822269.7303076
351,frame_recieved,1700822269.7316601
351,frame_displayed,1700822269.7338073
352,frame_recieved,1700822269.7472847
352,frame_displayed,1700822269.7789958
353,frame_recieved,1700822269.78028
354,frame_recieved,1700822269.7819526
353,frame_displayed,1700822269.7831469
355,frame_recieved,1700822269.7844584
356,frame_recieved,1700822269.7862337
354,frame_displayed,1700822269.7866135
355,frame_displayed,1700822269.7902524
357,frame_recieved,1700822269.7916777
356,frame_displayed,1700822269.7932935
357,frame_displayed,1700822269.7978525
358,frame_recieved,1700822269.8126009
358,frame_displayed,1700822269.8813508
359,frame_recieved,1700822269.883697
359,frame_displayed,1700822269.8903952
360,frame_recieved,1700822269.8917944
360,frame_displayed,1700822269.8941026
361,frame_recieved,1700822269.8941932
362,frame_recieved,1700822269.8969126
361,frame_displayed,1700822269.8984585
363,frame_recieved,1700822269.8990147
364,frame_recieved,1700822269.9010072
362,frame_displayed,1700822269.9024928
365,frame_recieved,1700822269.9030228
366,frame_recieved,1700822269.9048254
367,frame_recieved,1700822269.9067235
363,frame_displayed,1700822269.9069355
368,frame_recieved,1700822269.9098592
364,frame_displayed,1700822269.9114277
369,frame_recieved,1700822269.912321
365,frame_displayed,1700822269.916213
366,frame_displayed,1700822269.9195075
370,frame_recieved,1700822269.9217415
367,frame_displayed,1700822269.9226584
368,frame_displayed,1700822269.925911
369,frame_displayed,1700822269.9298897
371,frame_recieved,1700822269.9318626
370,frame_displayed,1700822269.9337397
371,frame_displayed,1700822269.9385443
372,frame_recieved,1700822269.942451
372,frame_displayed,1700822269.9486942
373,frame_recieved,1700822269.9517925
373,frame_displayed,1700822269.9629123
374,frame_recieved,1700822269.965039
374,frame_displayed,1700822269.9668272
375,frame_recieved,1700822269.9770792
375,frame_displayed,1700822270.055578
376,frame_recieved,1700822270.0659282
376,frame_displayed,1700822270.1549487
377,frame_recieved,1700822270.1568947
378,frame_recieved,1700822270.158909
377,frame_displayed,1700822270.1591094
379,frame_recieved,1700822270.1604424
380,frame_recieved,1700822270.161843
378,frame_displayed,1700822270.163087
381,frame_recieved,1700822270.1638522
382,frame_recieved,1700822270.1654046
383,frame_recieved,1700822270.1670232
379,frame_displayed,1700822270.1671793
384,frame_recieved,1700822270.1684873
385,frame_recieved,1700822270.170103
386,frame_recieved,1700822270.1717618
380,frame_displayed,1700822270.1719894
387,frame_recieved,1700822270.173527
388,frame_recieved,1700822270.1753886
381,frame_displayed,1700822270.1766987
389,frame_recieved,1700822270.1782856
390,frame_recieved,1700822270.1800046
382,frame_displayed,1700822270.1814463
391,frame_recieved,1700822270.1823852
392,frame_recieved,1700822270.184267
383,frame_displayed,1700822270.1854973
393,frame_recieved,1700822270.1863358
394,frame_recieved,1700822270.188117
384,frame_displayed,1700822270.1895673
395,frame_recieved,1700822270.1902003
396,frame_recieved,1700822270.1923332
385,frame_displayed,1700822270.1935127
397,frame_recieved,1700822270.1952286
386,frame_displayed,1700822270.198131
387,frame_displayed,1700822270.2012837
398,frame_recieved,1700822270.2017548
388,frame_displayed,1700822270.2056236
389,frame_displayed,1700822270.2089257
